Ngày,Đóng cửa,Mở,Cao,Thấp,KL,% Thay đổi
2021-01-26,99733.7,101042.3,101416.2,98144.7,2600000.0,-1.39
2021-01-27,96555.7,99079.4,99827.2,95808.0,3150000.0,-3.19
2021-01-28,89825.8,93471.2,95247.1,89825.8,4570000.0,-6.97
2021-01-29,96088.4,89732.3,96088.4,89732.3,4140000.0,6.97
2021-02-01,95994.9,96275.3,98331.7,95340.6,2930000.0,-0.1
2021-02-02,99453.3,95621.0,100014.2,95621.0,3350000.0,3.6
2021-02-03,102537.9,99453.3,102537.9,99453.3,3060000.0,3.1
2021-02-04,101696.6,102537.9,102537.9,100014.2,1900000.0,-0.82
2021-02-05,102444.4,101509.7,102818.3,101509.7,2230000.0,0.74
2021-02-08,98425.1,102444.4,102444.4,97023.1,4330000.0,-3.92
2021-02-09,100948.9,98425.1,101790.1,98051.3,1930000.0,2.56
2021-02-17,101603.2,100948.9,101790.1,100294.6,2870000.0,0.65
2021-02-18,101883.6,101603.2,101883.6,100481.5,2850000.0,0.28
2021-02-19,100948.9,100761.9,101229.3,100107.6,2700000.0,-0.92
2021-02-22,100481.5,100388.0,100761.9,100294.6,3010000.0,-0.46
2021-02-23,100014.2,100481.5,100948.9,99266.4,3050000.0,-0.47
2021-02-24,98892.5,100014.2,100855.4,98612.1,2800000.0,-1.12
2021-02-25,97770.8,98986.0,99359.9,97397.0,4280000.0,-1.13
2021-02-26,97957.8,96836.1,98051.3,96649.2,3360000.0,0.19
2021-03-01,98705.6,98612.1,98986.0,98144.7,2180000.0,0.76
2021-03-02,98051.3,99266.4,99546.8,97210.0,3050000.0,-0.66
2021-03-03,97677.4,97957.8,98051.3,97210.0,2550000.0,-0.38
2021-03-04,96649.2,98331.7,98612.1,96275.3,2760000.0,-1.05
2021-03-05,96275.3,96368.8,96368.8,95060.2,4190000.0,-0.39
2021-03-08,95527.5,96649.2,96836.1,95060.2,3210000.0,-0.78
2021-03-09,93938.5,94499.4,94873.2,93658.1,4140000.0,-1.66
2021-03-10,94499.4,93938.5,95808.0,93284.2,3390000.0,0.6
2021-03-11,96088.4,95808.0,97023.1,95434.1,2420000.0,1.68
2021-03-12,95527.5,96275.3,96555.7,95060.2,2700000.0,-0.58
2021-03-15,95527.5,96088.4,96275.3,95434.1,2380000.0,0.0
2021-03-16,94405.9,95527.5,95621.0,93564.6,4120000.0,-1.17
2021-03-17,93938.5,94405.9,94405.9,93564.6,3570000.0,-0.5
2021-03-18,95808.0,94405.9,95808.0,94405.9,2550000.0,1.99
2021-03-19,95060.2,95527.5,95527.5,94779.8,2340000.0,-0.78
2021-03-22,94218.9,95060.2,95153.7,94032.0,3420000.0,-0.89
2021-03-23,93658.1,94032.0,94125.5,93190.8,4550000.0,-0.6
2021-03-24,92256.0,93097.3,93471.2,92069.1,3190000.0,-1.5
2021-03-25,92069.1,92536.5,93190.8,91882.2,3150000.0,-0.2
2021-03-26,91040.9,91601.8,92069.1,90293.2,3650000.0,-1.12
2021-03-29,92536.5,91695.2,93377.7,91414.8,2790000.0,1.64
2021-03-30,92723.4,93097.3,93564.6,92162.6,2590000.0,0.2
2021-03-31,91975.6,92629.9,92629.9,91601.8,2820000.0,-0.81
2021-04-01,94405.9,92069.1,94405.9,91601.8,5590000.0,2.64
2021-04-02,95994.9,95808.0,97210.0,95434.1,3840000.0,1.68
2021-04-05,95901.4,97677.4,97677.4,95527.5,2820000.0,-0.1
2021-04-06,94873.2,95901.4,95994.9,94218.9,3450000.0,-1.07
2021-04-07,93564.6,94405.9,94405.9,93471.2,3500000.0,-1.38
2021-04-08,93377.7,93845.1,93938.5,92910.3,3600000.0,-0.2
2021-04-09,93284.2,93377.7,93471.2,92723.4,2720000.0,-0.1
2021-04-12,93471.2,93471.2,93751.6,93003.8,3630000.0,0.2
2021-04-13,93471.2,94218.9,95060.2,93190.8,3800000.0,0.0
2021-04-14,91186.5,91829.3,91829.3,90819.1,3500000.0,-2.44
2021-04-15,91002.8,91461.9,92288.4,90819.1,3550000.0,-0.2
2021-04-16,88982.6,90543.6,90635.5,88523.4,4880000.0,-2.22
2021-04-19,88247.9,88982.6,89533.5,87329.6,5720000.0,-0.83
2021-04-20,91186.5,89074.4,92747.6,88982.6,6990000.0,3.33
2021-04-22,89992.7,91186.5,91370.1,89074.4,3170000.0,-1.31
2021-04-23,91370.1,89992.7,91737.4,88890.7,3560000.0,1.53
2021-04-26,88156.1,89074.4,90911.0,88156.1,5050000.0,-3.52
2021-04-27,87880.6,88156.1,88615.2,87237.8,3150000.0,-0.31
2021-04-28,86044.0,87880.6,87972.4,85860.4,5030000.0,-2.09
2021-04-29,85860.4,86044.0,86503.2,84023.8,6500000.0,-0.21
2021-05-04,84115.6,85401.2,85401.2,84023.8,4110000.0,-2.03
2021-05-05,84482.9,84115.6,85401.2,84115.6,3790000.0,0.44
2021-05-06,82279.0,84482.9,84482.9,82279.0,7450000.0,-2.61
2021-05-07,79891.5,81728.0,81911.7,79707.8,6740000.0,-2.9
2021-05-10,85401.2,79891.5,85401.2,79065.0,8180000.0,6.9
2021-05-11,83748.3,85860.4,86778.6,83748.3,4200000.0,-1.94
2021-05-12,84299.3,82738.2,84666.6,82646.3,3200000.0,0.66
2021-05-13,83105.5,83564.6,84207.4,83105.5,3120000.0,-1.42
2021-05-14,82187.2,83656.5,83748.3,82187.2,4390000.0,-1.1
2021-05-17,80075.1,82187.2,82646.3,80075.1,5000000.0,-2.57
2021-05-18,79891.5,80350.6,80809.7,79707.8,2970000.0,-0.23
2021-05-19,80350.6,80626.1,81728.0,79983.3,3530000.0,0.57
2021-05-20,80809.7,80717.9,80901.6,79891.5,2800000.0,0.57
2021-05-21,81911.7,80717.9,83381.0,79983.3,3940000.0,1.36
2021-05-24,83748.3,82646.3,84391.1,82187.2,4350000.0,2.24
2021-05-25,83105.5,83748.3,83748.3,82646.3,2790000.0,-0.77
2021-05-26,83564.6,82646.3,84391.1,82003.5,3770000.0,0.55
2021-05-27,83105.5,83931.9,84115.6,82646.3,2920000.0,-0.55
2021-05-28,83656.5,83564.6,84207.4,83013.7,3120000.0,0.66
2021-05-31,83105.5,84299.3,84482.9,82830.0,3100000.0,-0.66
2021-06-01,82554.5,83105.5,83289.1,82554.5,2340000.0,-0.66
2021-06-02,82095.4,82279.0,82279.0,81728.0,3670000.0,-0.56
2021-06-03,82830.0,82646.3,83381.0,82462.7,3630000.0,0.89
2021-06-04,82187.2,82921.8,83564.6,81819.9,4560000.0,-0.78
2021-06-07,82095.4,82187.2,82279.0,80809.7,3740000.0,-0.11
2021-06-08,82370.8,82187.2,83840.1,82095.4,5480000.0,0.34
2021-06-09,81819.9,82462.7,82738.2,81544.4,3010000.0,-0.67
2021-06-10,84666.6,82095.4,85952.2,81360.7,5620000.0,3.48
2021-06-11,84482.9,84666.6,84942.1,83748.3,2940000.0,-0.22
2021-06-14,84942.1,84942.1,85860.4,84023.8,4880000.0,0.54
2021-06-15,85309.4,85033.9,85584.9,84574.7,4530000.0,0.43
2021-06-16,84299.3,85125.7,85401.2,83840.1,3040000.0,-1.18
2021-06-17,83564.6,83564.6,84666.6,83381.0,2390000.0,-0.87
2021-06-18,84574.7,83931.9,85125.7,83931.9,2970000.0,1.21
2021-06-21,83197.3,84482.9,84574.7,83197.3,4190000.0,-1.63
2021-06-22,83197.3,83564.6,84023.8,83197.3,2240000.0,0.0
2021-06-23,82646.3,83197.3,83381.0,82370.8,3360000.0,-0.66
2021-06-24,81452.6,82554.5,82830.0,81085.2,4230000.0,-1.44
2021-06-25,82370.8,81452.6,82554.5,81452.6,2080000.0,1.13
2021-06-28,81911.7,82646.3,82830.0,81728.0,1850000.0,-0.56
2021-06-29,83564.6,82462.7,84207.4,81728.0,4370000.0,2.02
2021-06-30,83013.7,83564.6,83656.5,82830.0,2120000.0,-0.66
2021-07-01,83472.8,83197.3,83840.1,83013.7,3810000.0,0.55
2021-07-02,82738.2,83564.6,83564.6,82738.2,2750000.0,-0.88
2021-07-05,81911.7,82738.2,83013.7,81360.7,2930000.0,-1.0
2021-07-06,79891.5,82095.4,82462.7,79891.5,4710000.0,-2.47
2021-07-07,82462.7,79891.5,82462.7,79524.1,4740000.0,3.22
2021-07-08,81177.1,80993.4,82095.4,80809.7,1910000.0,-1.56
2021-07-09,79891.5,81085.2,81177.1,79799.6,3060000.0,-1.58
2021-07-12,79248.7,80350.6,80809.7,77412.1,4830000.0,-0.8
2021-07-13,77412.1,79065.0,79432.3,77320.2,2880000.0,-2.32
2021-07-14,78054.9,78054.9,78697.7,77412.1,4180000.0,0.83
2021-07-15,78238.5,78054.9,79248.7,77595.7,3280000.0,0.24
2021-07-16,78881.3,78514.0,79156.8,78330.4,1450000.0,0.82
2021-07-19,78054.9,77503.9,78054.9,77136.6,4110000.0,-1.05
2021-07-20,78881.3,78054.9,78973.2,77412.1,3210000.0,1.06
2021-07-21,78330.4,78422.2,78881.3,78238.5,1700000.0,-0.7
2021-07-22,79707.8,78514.0,79983.3,78330.4,2150000.0,1.76
2021-07-23,80442.4,79707.8,82462.7,79065.0,4130000.0,0.92
2021-07-26,81636.2,80809.7,81911.7,80717.9,2790000.0,1.48
2021-07-27,80350.6,81636.2,82187.2,80350.6,2390000.0,-1.57
2021-07-28,79799.6,79983.3,80258.8,79524.1,1670000.0,-0.69
2021-07-29,79707.8,79891.5,80534.3,78973.2,2650000.0,-0.12
2021-07-30,79065.0,79707.8,80075.1,78881.3,4410000.0,-0.81
2021-08-02,79432.3,79156.8,79799.6,78973.2,2570000.0,0.46
2021-08-03,79983.3,79524.1,80350.6,79524.1,2710000.0,0.69
2021-08-04,79983.3,80350.6,80350.6,79891.5,2870000.0,0.0
2021-08-05,79524.1,79799.6,79983.3,79524.1,2830000.0,-0.57
2021-08-06,80075.1,79799.6,81177.1,79524.1,3960000.0,0.69
2021-08-09,80534.3,80075.1,80717.9,79891.5,2730000.0,0.57
2021-08-10,82095.4,80809.7,82646.3,80809.7,5970000.0,1.94
2021-08-11,83472.8,82554.5,83931.9,82462.7,5330000.0,1.68
2021-08-12,83105.5,83381.0,84023.8,82921.8,4290000.0,-0.44
2021-08-13,82554.5,83013.7,83105.5,81911.7,4110000.0,-0.66
2021-08-16,82187.2,82554.5,83197.3,81728.0,3270000.0,-0.44
2021-08-17,82003.5,82279.0,82738.2,81819.9,2200000.0,-0.22
2021-08-18,82646.3,82187.2,83472.8,82095.4,4710000.0,0.78
2021-08-19,82921.8,83105.5,83105.5,82462.7,3060000.0,0.33
2021-08-20,80626.1,82921.8,82921.8,79891.5,4330000.0,-2.77
2021-08-23,78973.2,80534.3,80626.1,78973.2,4360000.0,-2.05
2021-08-24,79248.7,79065.0,79891.5,78697.7,2380000.0,0.35
2021-08-25,79799.6,79340.5,79983.3,78973.2,1680000.0,0.7
2021-08-26,79891.5,79799.6,80534.3,79616.0,1900000.0,0.12
2021-08-27,79891.5,80258.8,80350.6,79616.0,2350000.0,0.0
2021-08-30,80258.8,79983.3,80442.4,79891.5,4310000.0,0.46
2021-08-31,80258.8,80350.6,80442.4,79983.3,2960000.0,0.0
2021-09-01,80901.6,80258.8,81544.4,80075.1,3430000.0,0.8
2021-09-06,81085.2,81085.2,81544.4,80993.4,3210000.0,0.23
2021-09-07,80618.2,82019.4,82019.4,80618.2,2620000.0,-0.58
2021-09-08,79777.4,80618.2,80618.2,79684.0,3680000.0,-1.04
2021-09-09,79590.6,79777.4,79870.9,79403.8,2450000.0,-0.23
2021-09-10,80805.0,79590.6,81272.1,79403.8,3960000.0,1.53
2021-09-13,81458.9,80805.0,81645.8,80618.2,2960000.0,0.81
2021-09-14,81272.1,81458.9,81552.4,80898.4,2480000.0,-0.23
2021-09-15,80431.4,81085.3,81085.3,80431.4,2430000.0,-1.03
2021-09-16,80711.6,80805.0,80805.0,80244.5,1830000.0,0.35
2021-09-17,80805.0,80711.6,82579.9,80618.2,5290000.0,0.12
2021-09-20,82860.2,81832.6,83233.8,81552.4,5450000.0,2.54
2021-09-21,82953.6,82206.3,83047.0,81926.0,3100000.0,0.11
2021-09-22,85475.8,82673.3,85662.7,82673.3,10050000.0,3.04
2021-09-23,84821.9,85475.8,86316.6,84448.3,3940000.0,-0.77
2021-09-24,84728.5,85008.8,85382.4,84541.7,2990000.0,-0.11
2021-09-27,82953.6,84635.1,85382.4,82953.6,5050000.0,-2.09
2021-09-28,83420.7,82953.6,83981.2,82206.3,3760000.0,0.56
2021-09-29,83700.9,83420.7,84168.0,82860.2,2760000.0,0.34
2021-09-30,83700.9,83981.2,84728.5,83700.9,2800000.0,0.0
2021-10-01,83887.8,83420.7,84448.3,83233.8,3810000.0,0.22
2021-10-04,84261.4,84541.7,85102.2,84168.0,3060000.0,0.45
2021-10-05,83700.9,84354.8,84354.8,83700.9,2270000.0,-0.67
2021-10-06,83420.7,83700.9,84168.0,83327.3,2500000.0,-0.33
2021-10-07,82953.6,83420.7,83514.1,82953.6,2980000.0,-0.56
2021-10-08,83700.9,83047.0,84074.6,82860.2,2620000.0,0.9
2021-10-11,84074.6,84074.6,84448.3,83607.5,2470000.0,0.45
2021-10-12,84448.3,84448.3,85289.0,84168.0,3620000.0,0.44
2021-10-13,84168.0,85008.8,85289.0,84074.6,3790000.0,-0.33
2021-10-14,84074.6,84261.4,84541.7,83700.9,2010000.0,-0.11
2021-10-15,84074.6,84074.6,84728.5,83700.9,3210000.0,0.0
2021-10-18,83887.8,84074.6,84168.0,83327.3,2310000.0,-0.22
2021-10-19,84354.8,83887.8,84541.7,83887.8,5980000.0,0.56
2021-10-20,84074.6,84448.3,84635.1,83140.4,3480000.0,-0.33
2021-10-21,83233.8,84074.6,84168.0,83233.8,2940000.0,-1.0
2021-10-22,84541.7,83607.5,84541.7,83327.3,4490000.0,1.57
2021-10-25,84168.0,84541.7,84635.1,83981.2,2770000.0,-0.44
2021-10-26,83700.9,84074.6,84261.4,83514.1,1640000.0,-0.55
2021-10-27,84448.3,84074.6,84635.1,83794.3,3550000.0,0.89
2021-10-28,84635.1,84541.7,85475.8,84541.7,4090000.0,0.22
2021-10-29,84728.5,84635.1,85008.8,84354.8,3750000.0,0.11
2021-11-01,84074.6,84821.9,85289.0,83887.8,5080000.0,-0.77
2021-11-02,83327.3,84074.6,84074.6,83140.4,4890000.0,-0.89
2021-11-03,82393.1,83233.8,83607.5,82393.1,5550000.0,-1.12
2021-11-04,82579.9,82579.9,82860.2,82299.7,2510000.0,0.23
2021-11-05,83327.3,82766.8,83514.1,82673.3,2650000.0,0.91
2021-11-08,84821.9,83794.3,85102.2,83700.9,6170000.0,1.79
2021-11-09,83887.8,85008.8,85102.2,83794.3,3700000.0,-1.1
2021-11-10,83794.3,84074.6,84168.0,83420.7,2670000.0,-0.11
2021-11-11,83700.9,83887.8,84448.3,83420.7,3380000.0,-0.11
2021-11-12,83420.7,84074.6,84168.0,83233.8,2120000.0,-0.33
2021-11-15,83140.4,83607.5,83700.9,83140.4,3270000.0,-0.34
2021-11-16,82766.8,83140.4,83420.7,82673.3,3250000.0,-0.45
2021-11-17,82953.6,82766.8,83700.9,82766.8,2510000.0,0.23
2021-11-18,82206.3,82953.6,82953.6,82206.3,3900000.0,-0.9
2021-11-19,80431.4,82206.3,82579.9,80337.9,5150000.0,-2.16
2021-11-22,80524.8,80337.9,80805.0,80244.5,3500000.0,0.12
2021-11-23,80618.2,80805.0,80991.9,80337.9,2200000.0,0.12
2021-11-24,81739.2,80805.0,81739.2,80805.0,2120000.0,1.39
2021-11-25,81739.2,81739.2,82393.1,81458.9,2180000.0,0.0
2021-11-26,82486.5,81832.6,82953.6,81739.2,3020000.0,0.91
2021-11-29,81739.2,82019.4,82112.9,81458.9,2840000.0,-0.91
2021-11-30,81832.6,81832.6,82953.6,81832.6,3180000.0,0.11
2021-12-01,81739.2,82206.3,82766.8,81645.8,1890000.0,-0.11
2021-12-02,81645.8,81739.2,82206.3,81645.8,1250000.0,-0.11
2021-12-03,80151.1,81832.6,82206.3,80151.1,2900000.0,-1.83
2021-12-06,79684.0,80337.9,80898.4,79684.0,3170000.0,-0.58
2021-12-07,80805.0,80151.1,80805.0,79777.4,1530000.0,1.41
2021-12-08,80337.9,80618.2,80805.0,80057.7,1290000.0,-0.58
2021-12-09,81272.1,80244.5,81365.5,80057.7,1450000.0,1.16
2021-12-10,80618.2,80805.0,81272.1,80151.1,1490000.0,-0.8
2021-12-13,80711.6,80618.2,81085.3,80337.9,1500000.0,0.12
2021-12-14,80618.2,80711.6,81178.7,80524.8,1670000.0,-0.12
2021-12-15,80618.2,80711.6,80991.9,80618.2,1210000.0,0.0
2021-12-16,80898.4,80618.2,80898.4,80337.9,1610000.0,0.35
2021-12-17,80057.7,80898.4,80991.9,80057.7,2660000.0,-1.04
2021-12-20,80057.7,80337.9,80618.2,79964.3,1810000.0,0.0
2021-12-21,79870.9,80151.1,80337.9,79870.9,1190000.0,-0.23
2021-12-22,79777.4,80057.7,80524.8,79684.0,1840000.0,-0.12
2021-12-23,79123.5,79777.4,79777.4,78936.7,2150000.0,-0.82
2021-12-24,80337.9,79123.5,80337.9,79123.5,1150000.0,1.53
2021-12-27,80431.4,80337.9,80711.6,80057.7,1140000.0,0.12
2021-12-28,79870.9,80524.8,80524.8,79590.6,1540000.0,-0.7
2021-12-29,79590.6,79870.9,79964.3,79497.2,945400.0,-0.35
2021-12-30,79684.0,79684.0,79964.3,79497.2,893100.0,0.12
2021-12-31,80711.6,79870.9,81739.2,79684.0,2330000.0,1.29
2022-01-04,80991.9,81458.9,81645.8,80991.9,1890000.0,0.35
2022-01-05,80524.8,81085.3,81272.1,80337.9,3120000.0,-0.58
2022-01-06,79777.4,80431.4,80431.4,79684.0,2850000.0,-0.93
2022-01-07,79590.6,79684.0,79964.3,79403.8,2550000.0,-0.23
2022-01-10,79495.6,80540.4,80730.3,79305.7,2150000.0,-0.12
2022-01-11,79495.6,79400.7,79780.6,79305.7,1830000.0,0.0
2022-01-12,78925.8,79590.6,79590.6,78545.9,2180000.0,-0.72
2022-01-13,78925.8,79210.7,79495.6,78735.8,1710000.0,0.0
2022-01-14,80445.4,78925.8,80825.3,78545.9,2520000.0,1.93
2022-01-17,78735.8,80730.3,80730.3,78735.8,2100000.0,-2.13
2022-01-18,79210.7,78735.8,79305.7,78450.9,2100000.0,0.6
2022-01-19,79210.7,78735.8,79305.7,78545.9,1760000.0,0.0
2022-01-20,78830.8,78830.8,79115.7,78735.8,1490000.0,-0.48
2022-01-21,78450.9,78830.8,79115.7,78355.9,1580000.0,-0.48
2022-01-24,76931.3,78450.9,78545.9,76931.3,2220000.0,-1.94
2022-01-25,75221.7,76456.4,76931.3,75126.7,3760000.0,-2.22
2022-01-26,75696.6,75316.7,76456.4,75316.7,1450000.0,0.63
2022-01-27,78925.8,76076.5,79210.7,76076.5,2040000.0,4.27
2022-01-28,78925.8,78830.8,79970.5,78640.9,2260000.0,0.0
2022-02-07,79305.7,79020.8,79780.6,78735.8,1320000.0,0.48
2022-02-08,77881.0,79210.7,79305.7,77881.0,2710000.0,-1.8
2022-02-09,78640.9,77881.0,79495.6,77881.0,1800000.0,0.98
2022-02-10,78545.9,78640.9,79115.7,78166.0,1610000.0,-0.12
2022-02-11,77881.0,78355.9,78450.9,77786.1,1620000.0,-0.85
2022-02-14,77026.2,77406.2,77881.0,76931.3,2970000.0,-1.1
2022-02-15,77121.2,77026.2,77406.2,76931.3,1470000.0,0.12
2022-02-16,76361.4,77121.2,77216.2,76266.4,2830000.0,-0.99
2022-02-17,76741.3,76456.4,77121.2,76361.4,1790000.0,0.5
2022-02-18,76551.4,76076.5,76741.3,76076.5,1810000.0,-0.25
2022-02-21,76931.3,76836.3,77501.1,76836.3,1280000.0,0.5
2022-02-22,75981.5,76836.3,76931.3,75696.6,3200000.0,-1.23
2022-02-23,75981.5,75981.5,76456.4,75791.5,2200000.0,0.0
2022-02-24,74651.8,75981.5,75981.5,74556.8,2720000.0,-1.75
2022-02-25,74936.8,75031.7,75506.6,74936.8,1350000.0,0.38
2022-02-28,74461.9,74936.8,75031.7,73892.0,2260000.0,-0.63
2022-03-01,75221.7,74461.9,75411.6,74271.9,1270000.0,1.02
2022-03-02,74556.8,75221.7,75221.7,74082.0,2040000.0,-0.88
2022-03-03,74461.9,74746.8,75031.7,74271.9,1490000.0,-0.13
2022-03-04,73987.0,74461.9,74461.9,73892.0,2510000.0,-0.64
2022-03-07,72942.2,73987.0,73987.0,72847.3,3530000.0,-1.41
2022-03-08,72277.4,72467.4,72657.3,72182.4,2380000.0,-0.91
2022-03-09,71327.6,72182.4,72942.2,71232.7,3000000.0,-1.31
2022-03-10,73227.2,72182.4,73987.0,72182.4,2970000.0,2.66
2022-03-11,74082.0,73322.1,74556.8,73227.2,2320000.0,1.17
2022-03-14,73322.1,74082.0,74082.0,73037.2,1650000.0,-1.03
2022-03-15,73322.1,73132.2,73607.1,72467.4,1480000.0,0.0
2022-03-16,73417.1,73322.1,74082.0,73132.2,1850000.0,0.13
2022-03-17,72562.3,73702.1,73892.0,72562.3,1350000.0,-1.16
2022-03-18,72182.4,72752.3,73132.2,72182.4,4230000.0,-0.52
2022-03-21,73702.1,72182.4,73987.0,72182.4,1880000.0,2.11
2022-03-22,73037.2,73987.0,73987.0,72942.2,2390000.0,-0.9
2022-03-23,68567.1,69197.8,69378.0,68386.9,3230000.0,-6.12
2022-03-24,68116.6,68477.0,68567.1,67756.2,3390000.0,-0.66
2022-03-25,67756.2,68116.6,68296.8,67666.1,2700000.0,-0.53
2022-03-28,66134.4,67846.3,68116.6,66134.4,4040000.0,-2.39
2022-03-29,68026.5,66224.5,68026.5,66224.5,2140000.0,2.86
2022-03-30,68657.2,68026.5,69017.6,67666.1,3410000.0,0.93
2022-03-31,72892.0,68657.2,72982.1,68477.0,9650000.0,6.17
2022-04-01,73612.8,72982.1,74513.8,72351.3,6110000.0,0.99
2022-04-04,74063.3,73883.1,74333.6,73432.6,3810000.0,0.61
2022-04-05,72441.4,73702.9,73702.9,72441.4,2200000.0,-2.19
2022-04-06,71450.3,72081.0,73162.3,71270.1,4310000.0,-1.37
2022-04-07,70729.5,71990.9,72081.0,70729.5,1760000.0,-1.01
2022-04-08,69648.3,70729.5,71270.1,69648.3,2740000.0,-1.53
2022-04-12,69197.8,69648.3,70098.8,68927.5,1780000.0,-0.65
2022-04-13,69558.2,69197.8,70729.5,69107.7,2120000.0,0.52
2022-04-14,68747.3,69828.5,70279.0,68747.3,1810000.0,-1.17
2022-04-15,68927.5,68927.5,69918.6,68477.0,1360000.0,0.26
2022-04-18,69378.0,68927.5,70188.9,68837.4,2560000.0,0.65
2022-04-19,68477.0,69468.1,70008.7,68477.0,1670000.0,-1.3
2022-04-20,68116.6,68477.0,69107.7,68116.6,1930000.0,-0.53
2022-04-21,67576.0,67846.3,68927.5,67576.0,4620000.0,-0.79
2022-04-22,68386.9,68206.7,68927.5,68026.5,2800000.0,1.2
2022-04-25,66224.5,68477.0,68747.3,65774.0,2660000.0,-3.16
2022-04-26,68386.9,66224.5,68477.0,63881.8,3880000.0,3.27
2022-04-27,67576.0,67756.2,68296.8,66404.7,1830000.0,-1.19
2022-04-28,66945.3,67485.9,67485.9,66494.8,1910000.0,-0.93
2022-04-29,66855.2,67035.4,67576.0,66675.0,1630000.0,-0.13
2022-05-04,65323.4,66855.2,67035.4,65323.4,1760000.0,-2.29
2022-05-05,64963.0,65954.2,65954.2,64422.4,1550000.0,-0.55
2022-05-06,63251.1,64332.3,64512.5,62620.4,2110000.0,-2.64
2022-05-09,63070.9,63251.1,64422.4,62710.5,2390000.0,-0.28
2022-05-10,63611.5,63070.9,64782.8,63070.9,3110000.0,0.86
2022-05-11,62620.4,63611.5,64062.0,62620.4,1790000.0,-1.56
2022-05-12,59917.4,62890.7,62890.7,59917.4,3190000.0,-4.32
2022-05-13,59557.0,60367.9,61088.7,59376.8,4590000.0,-0.6
2022-05-16,59286.7,60007.5,60908.5,59196.6,1980000.0,-0.45
2022-05-17,63070.9,59106.5,63070.9,58746.1,2110000.0,6.38
2022-05-18,63341.2,63070.9,63521.4,62620.4,1980000.0,0.43
2022-05-19,62169.9,62620.4,63070.9,62169.9,1450000.0,-1.85
2022-05-20,61359.0,62169.9,62980.8,61268.9,1300000.0,-1.3
2022-05-23,59737.2,61719.4,61899.6,59647.1,2020000.0,-2.64
2022-05-24,62079.8,60097.6,62079.8,59917.4,2030000.0,3.92
2022-05-25,64782.8,62079.8,65143.2,62079.8,2360000.0,4.35
2022-05-26,64242.2,64782.8,64782.8,63701.6,1530000.0,-0.83
2022-05-27,65774.0,64242.2,66044.3,63701.6,3460000.0,2.38
2022-05-30,65323.4,65683.9,65683.9,64872.9,2120000.0,-0.69
2022-05-31,64602.6,64963.0,65233.3,64602.6,2060000.0,-1.1
2022-06-01,64782.8,64422.4,65413.5,64242.2,1230000.0,0.28
2022-06-02,64062.0,64872.9,64872.9,63791.7,1490000.0,-1.11
2022-06-03,63341.2,63971.9,64242.2,63070.9,1050000.0,-1.13
2022-06-06,63791.7,63251.1,64152.1,63070.9,1430000.0,0.71
2022-06-07,63611.5,63341.2,63701.6,63070.9,1320000.0,-0.28
2022-06-08,63971.9,63701.6,64332.3,63701.6,1700000.0,0.57
2022-06-09,63251.1,63971.9,64062.0,63251.1,1050000.0,-1.13
2022-06-10,62620.4,63070.9,63251.1,62620.4,1480000.0,-1.0
2022-06-13,59827.3,61629.3,61629.3,59647.1,2380000.0,-4.46
2022-06-14,59557.0,59016.4,60818.4,58926.3,1390000.0,-0.45
2022-06-15,58115.3,59557.0,59917.4,58115.3,2680000.0,-2.42
2022-06-16,61268.9,58655.9,61539.2,58565.8,2220000.0,5.43
2022-06-17,60097.6,60277.8,61809.5,58746.1,2500000.0,-1.91
2022-06-20,62169.9,59827.3,62800.6,59827.3,2590000.0,3.45
2022-06-21,66404.7,62350.1,66494.8,61989.7,4840000.0,6.81
2022-06-22,63611.5,65864.1,66134.4,63611.5,2210000.0,-4.21
2022-06-23,63701.6,63611.5,64872.9,63070.9,1100000.0,0.14
2022-06-24,64422.4,63971.9,65683.9,63881.8,1680000.0,1.13
2022-06-27,64062.0,64692.7,64963.0,63341.2,1800000.0,-0.56
2022-06-28,63791.7,63611.5,65503.6,63161.0,3040000.0,-0.42
2022-06-29,65143.2,63611.5,65503.6,63611.5,1940000.0,2.12
2022-06-30,65053.1,65143.2,67395.8,65053.1,3580000.0,-0.14
2022-07-01,66404.7,65143.2,66584.9,64872.9,2860000.0,2.08
2022-07-04,67666.1,66675.0,68296.8,66494.8,3140000.0,1.9
2022-07-05,65864.1,67846.3,67936.4,65774.0,2590000.0,-2.66
2022-07-06,65892.5,66172.1,66638.1,64774.1,2360000.0,0.04
2022-07-07,68036.1,65892.5,68036.1,65240.1,3050000.0,3.25
2022-07-08,68036.1,68036.1,68315.7,67570.1,1700000.0,0.0
2022-07-11,68036.1,67290.5,69620.5,67104.1,2560000.0,0.0
2022-07-12,68315.7,68036.1,68874.9,67663.3,976100.0,0.41
2022-07-13,67570.1,68222.5,68595.3,67476.9,1420000.0,-1.09
2022-07-14,67476.9,67383.7,68222.5,67290.5,982300.0,-0.14
2022-07-15,66731.3,67476.9,68036.1,66731.3,1480000.0,-1.1
2022-07-18,66824.5,67104.1,67290.5,66638.1,1110000.0,0.14
2022-07-19,67849.7,67104.1,67942.9,66731.3,1530000.0,1.53
2022-07-20,68036.1,68222.5,68595.3,67849.7,1170000.0,0.27
2022-07-21,68222.5,67570.1,68595.3,67290.5,1720000.0,0.27
2022-07-22,67104.1,68222.5,68222.5,67104.1,712300.0,-1.64
2022-07-25,67942.9,67104.1,67942.9,66917.7,1240000.0,1.25
